source,explainability_type,feature,importance,notes
XGBoost regressor,xgboost_feature_importance,route_id_252-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_253-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_25L-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_298-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_30-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_323-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_324-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_35-205,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_351-205,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_353-205,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_36-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_363-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_364-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_373-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_378-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_391-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_394-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_50A-217,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_50B-217,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_66-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_67B-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_733-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_734-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_735-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_744-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_747-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_751-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_755-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_76-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_774-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_781-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_783-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_801-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_802-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_842-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_845-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_865-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_866-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_871-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_878-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_883-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_884-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_885-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_889-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_901-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_906-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_907-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_917-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_926-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_928-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_931-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_933-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_939-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_95B-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_97B-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_97R-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_982-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_983-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_984-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_985-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_986-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_996-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_997-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_998-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_AIR-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_EAST-201,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_PINE-210,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_RANG-209,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_RBO-402,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S002-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S005-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S006C-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S007-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S007F-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S008-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S009A-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S010-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S011A-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S012-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S013-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S013A-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S015C-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S017-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S017F-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S018-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S028-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S070-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S071-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S412-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S413-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S418-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S420-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S434-221,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S510-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S514-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S542-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S544-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S546-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S547-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_105,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_112,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_116,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_11T,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_11W,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_12,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_122,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_123,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_13,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_135,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_143,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_145,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_147,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_148,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_149,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_161,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_162,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_170,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_171,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_172,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_186,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_191,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_195,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_20,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_209,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_24R,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_252,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_253,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_25B,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_25L,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_27W,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_298,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_30,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_31,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_313,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_314,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_321,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_323,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_324,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_325,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_351,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_352,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_353,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_355,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_36,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_363,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_364,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_366,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_37,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_372,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_373,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_378,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_379,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_391,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_393,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_394,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_395,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_396,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_50A,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_50B,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_64,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_65,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_66,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_67A,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_67B,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_70,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_712,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_72C,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_72M,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_733,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_734,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_735,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_738,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_739,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_744,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_747,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_75,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_751,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_755,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_76,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_774,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_781,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_782,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_783,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_801,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_802,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_805,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_806,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_82,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_842,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_843,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_845,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_861,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_865,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_866,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_871,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_878,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_883,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_884,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_885,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_889,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_901,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_906,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_907,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_917,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_924,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_926,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_928,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_931,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_933,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_939,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_941,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_95B,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_95C,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_97B,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_97R,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_982,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_983,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_984,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_985,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_986,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_988,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_989,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_996,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_997,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_998,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_999,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_AIR,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_DEV,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_EAST,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_GULF,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_HMB,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_MTIA,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_ONE,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_PINE,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_RANG,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_RBO,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_RBS,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_RBW,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S002-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S005-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S006-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S006B-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S006C-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S007-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S007F-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S008-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S009A-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S010-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S011A-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S012-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S013-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S013A-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S015C-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S017-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S017F-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S018-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S026D-218,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S028-202,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S050B-203,0.0,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S060-203,0.0,Model-native feature importance from the fitted XGBoost model.
